116;-21.553043;51.109473;6.915075;33.214052;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.783
116;-3.463147;14.148042;-4.783332;-30.775637;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.783
117;13.594536;16.851989;-59.288634;92.637322;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.798
117;-10.931728;-11.57125;-57.549581;-47.758522;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.798
118;-26.953459;59.030581;37.544856;-39.044556;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.799
118;-2.872243;29.343255;-2.558092;20.535791;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.799
119;5.026426;41.849481;-19.133328;22.398261;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.829
119;-6.320431;-13.269165;-37.02127;-56.625825;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.829
120;-17.17736;37.668272;-29.567649;-69.936129;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.830
120;12.33419;25.43506;-0.317891;-43.37536;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.830
121;13.83015;11.425394;-26.059623;-10.572697;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.830
121;-21.437107;3.115337;-46.288742;-111.920246;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.830
122;-29.979038;39.018376;2.356137;52.33616;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.858
122;1.955968;52.953243;-18.056237;66.596399;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.858
123;9.072997;31.276783;-35.820762;48.184871;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.875
123;-15.356029;18.448926;-31.871427;-103.512951;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.875
124;-24.354229;46.976883;-20.980839;-68.77676;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.875
124;4.420562;0.37773;-95.621762;43.984963;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.875
125;24.010158;36.99883;26.953459;46.808588;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.876
125;-30.902793;14.682847;1.997107;-123.768249;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.876
126;-25.78287;40.095467;1.701654;-3.934375;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.877
126;-0.994813;28.621454;-32.230458;45.96711;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.877
127;8.874783;14.795044;-40.75369;-26.366295;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.888
127;-17.166141;27.933313;-19.4213;-23.445433;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.888
128;-27.420946;48.042755;-26.250358;-34.283663;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.903
128;22.188826;15.733759;-32.323955;-11.806864;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.903
129;3.178915;36.146133;-5.770666;20.913521;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.918
129;-18.927634;20.767664;-35.450512;-122.694898;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.918
130;-4.020392;24.485125;-29.335775;10.44928;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.919
130;8.22778;39.358707;-24.907734;32.982178;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.919
131;-3.668842;35.757183;-9.813497;-5.778145;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.933
131;-21.250112;18.093636;-29.668626;-59.344732;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.933
132;-12.644602;1.323925;-66.405664;-77.872197;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.948
132;37.896406;48.562601;-27.372328;18.456406;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.948
133;4.50284;51.487203;-16.141408;-47.287295;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.949
133;-19.892528;20.921;-36.557522;26.945979;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.949
134;-11.545071;27.839815;-41.019223;-22.701193;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.963
134;0.164556;-0.400169;-21.773698;20.259038;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.963
135;14.690327;11.702147;-43.951304;-40.132866;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.978
135;-19.327803;16.320923;-25.528557;-21.915814;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.978
136;-9.398369;34.130327;-24.900254;-118.49873;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.993
136;8.310058;15.060577;-40.862147;37.75429;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.993
137;-6.174575;13.807711;-52.773728;-14.757645;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.994
137;-12.053698;16.249865;-13.523478;-92.469026;0;0;0;0;0;0;0;0;1617368813;0;;13:06:52.994
138;-7.46484;37.544856;-41.389473;39.594321;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.025
138;14.630489;5.860423;-33.603001;30.008957;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.025
139;17.278338;40.241324;-25.083509;-42.945271;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.025
139;-18.617222;36.490204;1.847511;-10.789611;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.025
140;-13.82641;23.729665;-67.871704;-27.806156;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.026
140;12.162155;11.769465;-0.789119;21.777437;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.026
141;15.030658;8.138022;-54.841893;-17.648588;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.027
141;-6.084817;-13.878769;-36.576222;-116.905533;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.027
142;-16.994105;85.688588;21.706379;-9.480646;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.038
142;9.188934;29.754644;-20.060823;34.040569;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.038
143;-2.823624;25.715552;-46.655252;23.045264;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.053
143;0.115937;10.83075;-45.881093;-87.655775;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.053
144;-14.787564;-14.073244;-83.205294;-69.607018;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.085
144;23.748365;38.808942;-12.577284;-4.083971;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.085
145;-0.976114;5.205941;-49.998723;6.36905;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.085
145;-27.28631;32.544609;-10.071551;-123.34564;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.085
146;-4.132589;20.57319;-49.183424;-12.551104;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.086
146;13.968526;29.597568;-28.632674;91.855683;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.086
147;13.658115;-3.500546;-49.950104;44.396352;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.087
147;-23.116322;39.953351;-30.057576;-160.322031;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.087
148;-1.12571;33.483324;-49.475137;-39.059515;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.098
148;13.149488;43.771789;4.637476;35.416853;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.098
149;9.488126;21.381008;-26.882401;46.939484;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.113
149;-10.045371;22.671274;-34.100408;-37.208265;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.113
150;-10.669935;40.319861;-36.291989;-53.289834;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.128
150;26.9011;15.31863;-46.184025;1.828811;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.128
151;8.250219;24.773097;-35.457991;3.074198;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.129
151;-18.587303;15.120416;-26.17556;-29.047803;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.129
152;-4.12885;15.71506;-53.802201;-9.869596;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.143
152;3.444448;22.308503;-25.947426;-43.173405;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.143
153;1.11823;28.976745;-44.018622;-9.959354;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.158
153;-26.508411;51.356306;-24.387888;-83.646602;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.158
154;2.707688;57.343886;-35.237337;45.937191;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.159
154;20.315137;53.727403;-63.91115;57.609419;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.159
155;5.161062;87.509919;-23.280877;-29.088942;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.173
155;-10.273505;55.421577;-58.925864;-109.302316;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.173
156;2.408496;98.120015;-31.867688;-66.241108;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.188
156;19.888788;97.652528;-42.507703;23.823163;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.188
157;-8.97202;59.965556;-45.23035;8.093144;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.189
157;2.415975;60.91923;-76.806325;-55.223363;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.189
158;29.320816;100.019884;-5.695868;-143.690696;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.203
158;20.93222;128.59646;6.470027;84.84711;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.203
159;-0.407649;90.08671;-19.757891;85.419315;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.218
159;-17.671027;74.547426;-37.148426;-62.968696;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.218
160;13.46364;67.826826;-78.373343;-17.532651;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.219
160;28.662593;76.477214;-35.603848;27.555583;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.219
161;0.123417;76.948442;-28.453159;-37.77299;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.233
161;-16.45182;69.244248;-27.723878;-52.878445;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.233
162;19.896268;75.486141;-31.4002;-20.000985;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.248
162;16.82955;75.579638;-53.753582;27.338669;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.248
163;-7.621916;83.141716;-31.852728;22.577776;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.249
163;-13.942347;74.584825;-54.59132;-32.065902;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.249
164;19.836429;26.878661;-56.240616;-82.199261;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.263
164;25.210666;77.0195;-18.6995;-29.511551;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.263
165;-3.609003;57.807634;-71.970635;14.843663;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.278
165;-8.096883;68.731881;-29.979038;-84.405802;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.278
166;11.369296;45.353767;-45.783855;-82.128203;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.279
166;27.555583;70.672889;-31.288003;104.182393;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.279
167;-3.193875;64.760108;-36.26955;-41.591427;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.293
167;0.418869;61.962662;-37.731851;4.506579;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.293
168;13.519738;45.60434;-61.655991;-113.087095;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.308
168;25.494898;60.137591;18.164694;70.497114;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.308
169;-0.276753;41.681185;-56.423871;-22.349642;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.309
169;-5.445294;35.89556;-51.348826;-107.828796;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.309
170;18.740639;77.228934;-2.501993;-12.831597;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.339
170;18.864055;46.561754;-26.082062;61.955183;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.339
171;-2.775006;51.180531;-69.479861;-7.917368;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.340
171;-15.883355;14.720246;-56.326633;-75.112151;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.340
172;22.402001;72.655036;-30.678399;38.86878;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.340
172;23.351935;45.443524;-28.868288;44.84888;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.340
173;-8.033305;27.563063;-73.709688;-20.539531;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.353
173;4.929188;39.074475;-57.426164;-68.866518;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.353
174;19.148288;38.771543;-34.343501;-53.495529;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.368
174;5.404155;39.556922;-33.861054;-3.298592;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.368
175;-2.191581;24.705779;-34.167726;-68.597245;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.369
175;-4.682355;42.380546;-56.891358;-31.590935;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.369
176;13.635675;60.956629;-30.835475;2.666549;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.383
176;17.061424;46.169065;-17.338176;10.494159;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.383
177;-11.260839;23.980239;-50.11092;-33.546903;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.398
177;5.377976;-29.874321;-76.361277;-72.116491;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.398
178;30.839215;40.948165;-10.957907;18.849096;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.399
178;14.110643;3.915675;-27.349888;-10.224886;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.399
179;-8.396075;35.622547;-82.161862;-47.171358;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.429
179;-1.967187;52.130465;-21.467026;-26.654267;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.429
180;19.582116;34.055529;-61.341839;24.30935;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.430
180;16.302224;3.997953;-67.011527;35.173759;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.430
181;-5.112443;29.870581;-36.890373;-64.68157;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.430
181;-11.272058;7.386302;-31.968665;-38.348934;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.430
182;19.754152;22.525417;-52.003309;25.117168;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.443
182;26.037183;22.82087;-21.986872;-9.024379;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.443
183;-20.741485;14.94464;-46.438338;-66.805833;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.458
183;2.25142;21.272551;-64.509534;-100.281677;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.458
184;12.285571;-9.293651;-35.439292;-8.758846;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.459
184;5.478953;32.567049;-36.187272;68.600985;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.459
185;-13.987226;38.483571;-45.671658;-49.994983;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.473
185;-1.817591;29.956599;-42.934051;-21.362309;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.473
186;13.45242;19.922447;-52.526895;22.293544;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.488
186;14.525771;8.055745;-42.466564;3.709981;0;0;0;0;0;0;0;0;1617368813;0;;13:06:53.488
187;-9.36097;8.463394;-64.341239;-90.737453;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.503
187;-4.652436;12.229473;-47.365833;1.596937;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.503
188;15.565464;2.703948;-61.016468;5.030165;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.504
188;11.833043;0.624563;-44.085941;-40.824748;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.504
189;-5.722047;-2.023286;-86.500146;-45.873613;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.518
189;10.490419;-14.368696;-69.075952;-150.848865;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.518
190;21.721339;33.804956;-42.088834;36.864194;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.519
190;2.842324;-19.413821;-54.123832;17.252158;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.519
191;-16.676214;41.307195;-54.18741;-5.512613;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.533
191;0.575945;10.898068;-66.480462;-7.042232;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.533
192;26.601908;10.804571;-47.010542;37.37282;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.548
192;19.585856;-23.976499;-99.234505;-6.769219;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.548
193;-12.031258;-12.121016;-72.89813;-101.721539;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.549
193;-13.370142;1.529619;-39.527003;-35.15132;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.549
194;28.864548;30.928973;-63.843832;15.33733;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.563
194;6.997353;-16.739792;-30.689619;-62.332913;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.563
195;-16.388242;21.915814;-66.566479;21.612882;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.578
195;5.512613;21.841016;-62.845279;-76.312659;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.578
196;29.627487;-6.245633;-52.504455;6.458807;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.579
196;1.664255;15.965633;-42.507703;58.566833;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.579
197;-16.07783;-5.763186;-75.287926;-70.474675;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.593
197;31.187026;-8.575591;-87.584717;-73.934082;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.593
198;21.463286;1.207988;-62.80788;31.104748;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.608
198;9.850896;-26.725325;-45.174252;-113.079615;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.608
199;-20.487172;24.702039;-49.927664;1.888649;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.609
199;-4.727234;3.481847;-77.068118;-75.456222;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.609
200;19.297884;9.963093;-34.702532;80.175975;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.623
200;2.180362;-7.659315;-70.919723;-42.98641;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.623
0;51.410535;35.048472;35.817022;-19.292274;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.638
101;77.01389;65.595975;52.212743;-32.800793;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.639
101;101.659831;27.392897;44.983517;22.373951;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.639
102;73.386187;61.31005;71.880877;26.951589;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.653
102;50.972966;96.865279;57.590719;-40.964994;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.653
103;72.88504;45.378076;38.569588;-29.461062;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.654
103;95.795667;62.671374;48.177391;33.346818;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.654
104;78.86888;61.68404;66.132651;37.475668;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.668
104;57.9591;53.430081;48.364386;-124.996806;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.668
105;69.137661;40.677022;88.463594;-47.902509;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.683
105;80.563055;85.653059;60.638738;68.124148;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.683
106;74.489457;58.759438;47.86698;10.84384;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.684
106;56.313544;66.942339;56.595906;-110.489734;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.684
107;82.836914;45.894182;53.185117;45.557591;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.698
107;90.567287;67.252751;82.461054;-13.678684;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.698
108;63.92798;55.69646;50.735483;4.190558;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.731
108;58.366749;47.696814;56.681924;-85.443624;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.731
109;70.768257;24.954482;38.558369;14.57252;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.732
109;98.600592;89.486456;75.949888;3.943725;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.732
110;59.784171;52.506325;77.632843;4.534629;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.732
110;63.471712;46.72818;19.110889;-34.558546;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.732
111;73.072035;57.629988;55.578653;-58.890335;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.732
111;99.973136;76.897953;48.96651;43.979354;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.732
112;63.18;19.094059;76.581931;0.319761;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.743
112;61.354929;66.878761;43.663332;-29.476022;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.743
113;69.268557;45.59499;75.837691;20.593759;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.758
113;87.695044;51.739646;59.842139;45.430435;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.758
114;65.895167;45.22474;71.349811;-82.339507;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.773
114;63.580169;90.608426;66.420623;-17.452243;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.773
115;82.810735;48.302678;50.226856;29.778953;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.774
115;97.085933;29.348865;3.919415;11.326287;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.774
116;79.99833;44.944248;86.055098;-85.851273;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.788
116;54.368796;51.548911;78.904409;-45.445394;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.788
117;91.988449;15.34294;66.413143;-6.748649;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.803
117;80.667772;87.044302;84.746133;69.223678;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.803
118;61.175414;64.978892;65.201416;-27.845425;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.804
118;59.110989;43.493167;72.5391;-37.296152;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.804
119;92.437237;53.115929;46.73005;5.114313;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.818
119;99.412151;54.107003;67.479015;-10.260416;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.818
120;66.448672;46.537445;52.246402;-26.944109;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.833
120;57.169981;48.456014;79.835644;-77.305602;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.833
121;83.72327;65.367841;69.14327;53.695614;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.834
121;90.492489;9.183324;49.478876;12.792328;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.834
122;57.966579;75.158899;67.740808;-48.482193;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.848
122;59.888888;44.413182;36.419146;-89.101246;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.848
123;98.925964;77.178445;101.594382;19.161377;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.863
123;97.19439;32.052813;52.197784;-4.239177;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.863
124;59.728072;60.846302;55.907764;-21.008888;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.864
124;58.564963;45.864263;49.998723;31.873297;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.864
125;109.450042;42.793805;85.445494;20.799454;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.878
125;94.015475;60.274098;107.447326;19.367072;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.878
126;64.68344;46.567364;65.03312;-4.788942;0;0;0;0;0;0;0;0;1617368814;0;;13:06:53.893
