Sample Index	 EXG Channel 0	 EXG Channel 1	 EXG Channel 2	 EXG Channel 3	 Accel Channel 0	 Accel Channel 1	 Accel Channel 2	 Other	 Other	 Other	 Other	 Other	 Timestamp	 Timestamp (Formatted)
10	4.285925388	1.881169677	-10.75595188	-14.19666004	-0.064000003	0	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.577
11	12.33045006	-1.667995334	-19.02113152	-30.13611412	-0.064000003	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.590
11	2.872243166	-6.462547302	-0.979853809	-29.87806129	-0.064000003	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.590
12	-12.01629829	13.34022331	-8.657868385	-11.59743023	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.606
12	1.133189678	8.844862938	-3.829657555	-23.75210381	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.606
13	17.40549469	5.463994026	-6.645802021	-50.5036087	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.607
13	-4.626256466	1.937268138	-13.47111988	-7.438661098	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.607
14	-2.793705225	-5.082523823	-23.58006859	-12.70069981	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.620
14	11.69840717	10.56895733	-10.46798038	-26.49345207	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.620
15	21.08181572	4.050311565	-7.498499393	-44.0821991	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.636
15	1.510919571	25.39018059	-5.168541908	-6.933774471	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.636
16	-9.675121307	9.675121307	-10.15382862	-13.40754128	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.637
16	20.2104187	3.193874598	-14.40983486	-49.41903687	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.637
17	32.85502243	-0.703101218	-16.53035736	-58.75008774	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.650
17	-0.710581005	-2.760046244	-29.51529121	-8.115582466	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.650
18	6.888895512	-1.331404328	-9.843416214	-22.25240517	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.666
18	23.23973846	15.39716816	-4.113890171	7.206787109	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.666
19	11.16734123	3.590303898	-9.084217072	-34.64643478	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.667
19	5.849203587	1.65303576	-12.02377796	-15.54676437	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.667
20	3.911935329	-2.602970362	-23.32201576	-22.58899498	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.680
20	36.74825668	-4.914228439	-22.74981117	-60.92671204	-0.080000006	-0.960000038	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.680
21	30.55872345	11.55255127	-26.84874153	-2.236460209	-0.080000006	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.696
21	15.09423637	2.453374386	-4.794551849	-68.80667877	-0.080000006	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.696
22	6.993612766	5.860423088	-17.52143097	24.62350082	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.697
22	24.20837212	-4.499099731	-25.60709572	-23.22851944	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.697
23	25.63701439	-6.608403206	-25.3527813	-36.27703094	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.711
23	9.794797897	-17.84306335	-46.7599678	-5.856683254	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.711
24	16.02547073	2.187841415	-15.62530231	-30.43156624	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.726
24	32.679245	7.18808794	-13.62071609	-38.9734993	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.726
25	34.77359009	4.936667919	-17.40175438	-18.68453979	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.727
25	13.37014198	0.067318201	-27.30126953	-9.820977211	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.727
26	22.38704109	17.19980049	-20.96961975	-17.19606018	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.740
26	43.22202301	-13.1906271	-47.58274841	-33.75633621	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.740
27	44.91246033	1.6979146	-28.20258522	-31.57597542	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.756
27	3.814697981	30.36798859	-18.9725132	-9.925694466	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.756
28	16.55653763	-3.556644917	-9.518045425	-11.80686378	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.757
28	37.12224579	-0.568464816	-20.16928101	-31.36654091	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.757
29	25.00497055	-6.148395538	-28.05673027	-15.83847618	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.770
29	18.83787537	-0.781639099	-16.35084343	-17.74582481	-0.096000001	-0.944000065	-0.176000014	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.770
30	18.60600281	-11.07384396	-28.47185898	-14.5070715	-0.096000001	-0.944000065	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.786
30	48.37186432	3.380869627	-24.15227318	-31.60215378	-0.096000001	-0.944000065	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.786
31	27.39850616	-6.096036911	-20.03838348	-19.28666496	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.787
31	20.31887627	1.215467453	-20.92848015	-4.99276638	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.787
32	25.29294395	-3.335990667	-22.08410835	-16.34710312	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.800
32	46.6739502	-3.216314077	-26.37751389	-31.97614479	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.800
33	31.98736382	-2.89842248	-23.95779991	-9.286171913	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.816
33	19.93740654	-1.23416698	-24.51504326	-8.152981758	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.816
34	34.84838867	-4.472920418	-26.99459839	-16.69865417	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.817
34	42.63486099	-10.39692211	-38.25543594	-38.90991974	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.817
35	36.37052536	-21.17531395	-40.01319122	-9.806017876	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.830
35	28.4419384	3.433228254	-33.01583862	-47.88567734	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.830
36	38.62942505	-4.876829624	-23.53145027	1.028472543	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.846
36	45.56694031	-0.927495182	-13.91616726	-55.89280319	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.846
37	30.17725182	-27.68273926	-39.22780991	-22.23744583	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.847
37	-2.610450268	30.40164757	-0.269272804	-14.52203178	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.847
38	35.33457565	3.493066549	-20.55075073	44.91993713	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.860
38	41.09402084	-1.323924541	-20.64050865	-23.0490036	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.860
39	29.46667099	1.163108945	-31.43011856	-12.98119259	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.876
39	16.14514732	2.905902147	-12.17337418	25.99230385	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.876
40	43.35665894	-1.462300897	-21.14913368	-13.44494057	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.877
40	43.7904892	-3.75859952	-20.62554741	-14.42853355	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.877
41	24.42528725	-3.006879568	-20.49839211	-4.648695469	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.890
41	25.12090874	-2.539391994	-22.7198925	2.771265984	-0.112000003	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.890
42	36.37052536	-4.499099731	-23.72218513	-21.8971138	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.906
42	46.03816986	3.197614431	-22.49923897	-18.7256794	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.906
43	24.04755592	-4.484139919	-26.11946106	-9.570404053	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.907
43	22.77599144	-2.535652161	-22.64509392	-9.630242348	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.907
44	40.87336731	-24.94887352	-33.09811401	-47.81462097	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.920
44	43.77178955	11.22717953	-16.57149696	-22.67127419	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.920
45	22.89566803	-1.694174647	-13.96852589	12.13597488	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.936
45	17.32321739	3.448187828	-19.27918434	-0.587164283	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.936
46	38.18811798	-12.72687912	-22.60021591	-9.645201683	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.951
46	42.11127472	-16.60515594	-29.77334404	-36.02271652	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.951
47	18.79673767	0.280492485	-24.78431702	10.32960415	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.952
47	30.97011185	-2.479553699	-21.02571678	-17.2446785	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.952
48	43.28560257	-10.04911137	-23.22477913	-8.553151131	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.966
48	48.62992096	17.13996124	-12.33792973	-4.850650311	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.966
49	22.36460114	-0.018699501	-35.25603867	-0.186995	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.967
49	12.03125858	17.48403168	-0.082277797	-26.71784592	-0.096000001	-0.960000038	-0.192000002	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.967
50	42.44786453	-6.148395538	-24.29438972	-17.31573677	-0.096000001	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.981
50	26.97589874	10.16878796	-2.617929935	-11.09628296	-0.096000001	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.981
51	12.66330147	4.487879753	-17.68598747	19.15576744	-0.096000001	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.996
51	16.18254662	6.541085243	-14.46219349	2.543132067	-0.096000001	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.996
52	41.31093597	0.703101218	-15.96563244	-29.76960373	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.997
52	29.73968506	2.550611734	-13.26168537	4.805771351	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:24.997
53	15.10545635	2.146702528	-16.21246719	2.023285866	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.010
53	20.06082344	-0.635783017	-20.01968384	-5.333097458	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.010
54	48.39804459	0.901315868	-16.93426704	-23.44543266	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.026
54	27.36484718	-6.649542332	-19.66439438	-13.05599117	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.026
55	12.386549	0.179515198	-23.97275925	-10.79709148	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.027
55	25.00123215	-8.949580193	-25.98108482	-9.417068481	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.027
56	49.08618546	4.60755682	-12.06865692	-28.96178436	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.041
56	24.41032791	0.890096188	-22.45435905	-3.57160449	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.041
57	12.13223553	-20.50961113	-19.88504791	-28.70747185	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.056
57	19.15950775	-3.104116917	-31.10474777	3.025578976	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.056
58	57.72535706	14.4247942	-16.44059944	-41.23613739	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.057
58	28.83088875	26.45231247	-1.226687193	17.46159363	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.057
59	21.19027328	-9.271211624	-1.600677133	8.575590134	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.070
59	20.44603348	34.13032532	-14.65292835	31.54979515	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.070
60	33.92837143	8.321277618	-8.549411774	-28.04176903	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.086
60	24.01763725	1.428641796	-7.505979061	4.431781292	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.086
61	14.24527931	14.89602184	-12.84655666	-24.45894623	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.087
61	38.83138275	4.457960606	-7.04223156	-13.91616726	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.087
62	42.90039063	-0.747979999	-14.17048073	-13.22428608	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.101
62	26.7963829	3.870796442	-8.201601028	14.60430908	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.101
63	12.0200386	10.123909	-9.390889168	13.89372826	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.116
63	35.55522919	7.072150707	-9.114135742	-10.16504765	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.116
64	45.00969696	8.149242401	-8.575590134	-9.136575699	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.117
64	27.76875687	8.283878326	-9.776098251	-2.288818836	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.117
65	17.59248924	-6.989872932	-22.58899498	3.040538549	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.130
65	45.32010651	12.18833351	-4.56267786	-33.53942108	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.130
66	40.60783386	15.18025398	-14.20040035	-22.80591011	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.146
66	35.25229645	-13.93112755	-10.15382862	-12.1023159	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.146
67	14.27519798	2.655328989	-20.46099281	22.14768791	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.147
67	37.13346481	18.36290932	-8.627948761	-22.94428635	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.147
68	46.35232162	-0.471227407	-25.33034325	-7.016052246	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.160
68	29.22731781	21.21271324	7.71541357	-7.01979208	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.160
69	17.90664101	-4.342023849	-15.34854984	-10.73351288	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.176
69	41.34085464	1.409942269	0.807818413	-60.53776169	-0.080000006	-0.960000038	-0.208000004	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.176
70	39.54944229	49.26570129	6.316690922	42.10005569	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.177
70	14.86984253	3.638922691	-17.08760262	-11.55255127	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.177
71	22.46557999	19.86260796	4.181208134	45.14807129	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.190
71	39.72895813	16.22368622	-2.913382053	-22.63387489	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.190
72	43.31925964	9.734959602	-4.218606949	-9.196413994	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.222
72	16.44059944	7.741592884	-7.891189098	-0.527325869	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.222
73	24.41406631	16.7510128	-7.621916294	4.730973244	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.223
73	43.15470505	5.987579823	-7.805171013	-20.79758453	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.223
74	44.43375015	10.85318947	-4.790812016	-20.46473312	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.224
74	12.6146822	8.081923485	-5.864162922	-20.03090477	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.224
75	28.27364349	12.46882629	-9.798538208	18.69202042	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.225
75	46.12418747	15.95441341	-9.016899109	-17.4503727	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.225
76	46.73004913	3.414528608	-7.375082493	-15.58042336	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.235
76	29.32829475	8.612989426	-10.13512897	-8.19038105	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.235
77	43.11730576	15.2700119	-9.256252289	-34.91196442	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.267
77	45.80255508	-2.640369415	-17.1624012	20.53205109	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.267
78	52.25014114	26.68418694	-4.846910477	-3.122816563	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.267
78	16.17132759	1.944747925	-7.85752964	-50.20815659	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.267
79	29.43675232	21.9793911	-15.30367088	17.40175438	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.268
79	47.22371674	13.67681408	-6.137176037	-12.23321247	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.268
80	41.0753212	20.4123745	-8.639168739	7.999646187	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.280
80	17.55508995	23.89422035	-3.818437815	0.317891508	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.280
81	34.4482193	19.94114685	-23.007864	25.86514854	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.296
81	47.31721497	28.83088875	-3.055498362	-23.97649956	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.296
82	34.39212036	-8.029564857	-2.161662102	9.772358894	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.297
82	23.3369751	25.09472847	1.136929631	18.22453308	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.297
83	32.84006119	27.17411232	-10.38570213	1.032212377	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.311
83	55.04010773	7.868749619	-12.98119259	-16.56775665	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.311
84	41.63256454	17.04646492	-8.209080696	-18.42274666	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.326
84	31.49369812	26.59442902	-8.998199463	21.90833473	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.326
85	39.62797928	7.221746922	-19.62699509	-27.22647095	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.327
85	66.16256714	18.47136497	6.15961504	-16.14888763	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.327
86	39.47838211	20.9883194	-7.775251865	-0.231873795	-0.080000006	-0.960000038	-0.224000007	0	0	0	0	0	1.62E+09	 2021-04-17 16:33:25.340
